Date,Open,High,Low,Close,Adj Close,Volume
2020-11-26,11.387031,11.561500,11.328874,11.456818,9.101130,138667580
2020-11-27,11.561500,11.689444,11.514975,11.561500,9.184287,149607457
2020-11-30,11.689444,11.922070,11.631288,11.689444,9.285924,251533926
2020-12-01,11.922070,12.852573,11.863913,12.794416,10.163698,777682194
2020-12-02,12.910729,13.899389,12.910729,13.783076,10.949076,654949334
2020-12-03,13.841232,14.190171,13.492294,13.783076,10.949076,368966521
2020-12-04,14.132015,15.120674,14.073858,15.062518,11.965446,633659075
2020-12-07,15.236987,16.109335,14.539110,14.713579,11.688253,793741350
2020-12-08,14.829892,15.178831,14.539110,14.829892,11.780650,248569874
2020-12-09,15.236987,15.934864,15.004361,15.760395,12.519829,439962812
2020-12-10,15.527769,15.993021,15.178831,15.411456,12.242637,383263565
2020-12-11,15.876708,16.283804,15.178831,15.469613,12.288836,411696146
2020-12-14,16.341959,16.981680,15.993021,16.516430,13.120412,629904283
2020-12-15,16.923525,17.039837,16.051176,16.109335,12.797022,468100552
2020-12-16,16.458273,16.516430,15.934864,16.225645,12.889417,249743891
2020-12-17,16.341959,16.632742,16.109335,16.516430,13.120412,234015456
2020-12-18,16.516430,16.690899,16.051176,16.051176,12.750822,233689591
2020-12-21,16.283804,16.690899,15.702239,16.341959,12.981814,262888154
2020-12-22,16.400116,17.446932,16.167490,16.283804,12.935617,505012785
2020-12-23,16.749054,17.097994,16.458273,16.574585,13.166609,288317523
2020-12-24,16.749054,16.807211,16.283804,16.341959,12.981814,166482339
2020-12-25,16.574585,16.981680,16.574585,16.690899,13.259007,184853927
2020-12-28,16.923525,18.028496,16.923525,17.854027,14.182980,581894707
2020-12-29,18.261122,18.551905,17.505089,17.970341,14.275376,365308620
2020-12-30,17.854027,17.912184,17.097994,17.214306,13.674793,318233393
2020-12-31,17.156151,17.214306,16.167490,16.400116,13.028013,406992920
2021-01-04,16.458273,16.981680,16.458273,16.690899,13.259007,221778986
2021-01-05,16.865368,16.865368,16.167490,16.283804,12.935617,183496915
2021-01-06,16.225645,16.283804,14.946205,15.469613,12.288836,395387120
2021-01-07,16.167490,16.167490,15.644082,15.760395,12.519829,227241348
2021-01-08,15.644082,15.702239,15.178831,15.527769,12.335034,189830182
2021-01-11,15.702239,15.934864,15.411456,15.644082,12.427430,150963777
2021-01-12,15.644082,15.702239,15.120674,15.178831,12.057843,173453850
2021-01-13,15.469613,16.574585,15.411456,16.167490,12.843220,405093510
2021-01-14,16.458273,16.574585,16.051176,16.051176,12.750822,186476740
2021-01-15,16.283804,16.574585,15.818551,16.225645,12.889417,197130531
2021-01-18,16.516430,16.749054,16.167490,16.283804,12.935617,281485880
2021-01-19,16.341959,16.458273,15.993021,16.051176,12.750822,121850030
2021-01-20,16.167490,16.283804,15.120674,15.178831,12.057843,255707891
2021-01-21,15.469613,16.051176,15.353300,15.411456,12.242637,173842026
2021-01-22,15.527769,15.818551,15.411456,15.818551,12.566027,94269972
2021-01-25,15.760395,16.051176,15.702239,15.934864,12.658423,102402869
2021-01-26,15.760395,15.876708,15.411456,15.469613,12.288836,105675417
2021-01-27,15.585926,15.644082,15.004361,15.120674,12.011644,191190095
2021-01-28,14.713579,14.888048,14.480953,14.829892,11.780650,165415936
2021-01-29,15.178831,15.585926,15.062518,15.178831,12.057843,203608240
2021-02-01,15.527769,16.051176,15.469613,15.934864,12.658423,251916608
2021-02-02,16.516430,16.690899,16.051176,16.341959,12.981814,347892712
